timestamp,zone_id,time_of_day,current_count,flow_rate,average_velocity,occupancy_after_5_min
2026-01-24 21:13:00,Hall 1,21.22,413,25.11,1.37,570
2026-01-24 21:14:00,Hall 1,21.23,429,4.49,1.32,452
2026-01-24 21:15:00,Hall 2,21.25,350,7.8,1.42,402
2026-01-24 21:16:00,Open Arena,21.27,323,-9.16,1.5,250
2026-01-24 21:17:00,Open Arena,21.28,386,-0.69,1.32,387
2026-01-24 21:18:00,Hall 1,21.3,387,15.45,1.34,482
2026-01-24 21:19:00,Open Arena,21.32,415,2.81,1.43,434
2026-01-24 21:20:00,Hall 3,21.33,449,5.83,1.18,469
2026-01-24 21:21:00,Hall 2,21.35,359,3.51,1.65,387
2026-01-24 21:22:00,Hall 2,21.37,433,13.13,1.42,517
2026-01-24 21:23:00,Open Arena,21.38,410,12.92,1.27,451
2026-01-24 21:24:00,Hall 2,21.4,330,-1.08,1.44,306
2026-01-24 21:25:00,Hall 1,21.42,414,26.56,1.29,557
2026-01-24 21:26:00,Open Arena,21.43,442,12.48,1.31,496
2026-01-24 21:27:00,Hall 1,21.45,364,-3.25,1.35,345
2026-01-24 21:28:00,Open Arena,21.47,353,2.44,1.32,350
2026-01-24 21:29:00,Hall 3,21.48,368,-5.6,1.56,313
2026-01-24 21:30:00,Open Arena,21.5,287,15.79,1.48,346
2026-01-24 21:31:00,Open Arena,21.52,319,-14.75,1.47,250
2026-01-24 21:32:00,Hall 3,21.53,380,2.27,1.55,378
2026-01-24 21:33:00,Open Arena,21.55,443,-17.54,1.26,378
2026-01-24 21:34:00,Hall 1,21.57,345,15.0,1.28,415
2026-01-24 21:35:00,Open Arena,21.58,423,-4.13,1.44,417
2026-01-24 21:36:00,Hall 2,21.6,391,14.03,1.45,465
2026-01-24 21:37:00,Hall 3,21.62,264,3.6,1.5,285
2026-01-24 21:38:00,Hall 3,21.63,423,-1.65,1.39,403
2026-01-24 21:39:00,Open Arena,21.65,353,-4.51,1.33,345
2026-01-24 21:40:00,Hall 2,21.67,298,11.01,1.42,358
2026-01-24 21:41:00,Hall 3,21.68,308,7.18,1.52,360
2026-01-24 21:42:00,Hall 1,21.7,169,-3.09,1.53,151
2026-01-24 21:43:00,Hall 3,21.72,410,20.58,1.27,493
2026-01-24 21:44:00,Hall 1,21.73,304,8.48,1.36,345
2026-01-24 21:45:00,Hall 1,21.75,352,18.21,1.5,434
2026-01-24 21:46:00,Open Arena,21.77,179,24.74,1.5,290
2026-01-24 21:47:00,Hall 3,21.78,335,29.57,1.25,488
2026-01-24 21:48:00,Hall 3,21.8,280,4.65,1.38,315
2026-01-24 21:49:00,Hall 1,21.82,258,23.96,1.45,392
2026-01-24 21:50:00,Hall 2,21.83,250,3.43,1.62,283
2026-01-24 21:51:00,Hall 3,21.85,266,15.63,1.39,332
2026-01-24 21:52:00,Hall 2,21.87,325,-3.1,1.39,296
2026-01-24 21:53:00,Open Arena,21.88,320,4.11,1.56,345
2026-01-24 21:54:00,Hall 3,21.9,384,21.37,1.48,496
2026-01-24 21:55:00,Hall 2,21.92,295,6.79,1.46,299
2026-01-24 21:56:00,Open Arena,21.93,266,19.53,1.55,351
2026-01-24 21:57:00,Open Arena,21.95,287,10.64,1.32,333
2026-01-24 21:58:00,Hall 2,21.97,272,5.36,1.34,293
2026-01-24 21:59:00,Open Arena,21.98,286,7.02,1.56,309
2026-01-24 22:00:00,Hall 1,22.0,329,-6.16,1.44,307
2026-01-24 22:01:00,Open Arena,22.02,300,-4.21,1.29,291
2026-01-24 22:02:00,Hall 3,22.03,225,12.98,1.42,296
2026-01-24 22:03:00,Hall 3,22.05,341,-8.19,1.58,307
2026-01-24 22:04:00,Hall 2,22.07,295,18.13,1.54,390
2026-01-24 22:05:00,Hall 1,22.08,275,-3.85,1.42,260
2026-01-24 22:06:00,Hall 3,22.1,284,-9.81,1.57,231
2026-01-24 22:07:00,Hall 2,22.12,287,9.19,1.33,350
2026-01-24 22:08:00,Hall 3,22.13,284,17.19,1.35,371
2026-01-24 22:09:00,Hall 1,22.15,258,-3.78,1.54,246
2026-01-24 22:10:00,Open Arena,22.17,153,22.8,1.58,283
2026-01-24 22:11:00,Hall 2,22.18,299,5.41,1.46,337
2026-01-24 22:12:00,Open Arena,22.2,224,19.43,1.32,298
2026-01-24 22:13:00,Hall 3,22.22,257,2.71,1.58,264
2026-01-24 22:14:00,Hall 1,22.23,268,9.8,1.55,316
2026-01-24 22:15:00,Hall 2,22.25,257,-10.26,1.54,196
2026-01-24 22:16:00,Hall 1,22.27,246,-5.21,1.47,243
2026-01-24 22:17:00,Hall 1,22.28,242,0.03,1.27,241
2026-01-24 22:18:00,Hall 2,22.3,303,-6.66,1.38,239
2026-01-24 22:19:00,Open Arena,22.32,357,6.57,1.49,399
2026-01-24 22:20:00,Hall 1,22.33,284,1.91,1.46,301
2026-01-24 22:21:00,Hall 3,22.35,218,-8.16,1.43,172
2026-01-24 22:22:00,Hall 2,22.37,260,5.53,1.32,293
2026-01-24 22:23:00,Hall 2,22.38,265,1.93,1.33,291
2026-01-24 22:24:00,Hall 2,22.4,304,4.14,1.29,339
2026-01-24 22:25:00,Hall 3,22.42,238,6.71,1.41,247
2026-01-24 22:26:00,Hall 1,22.43,227,11.42,1.33,304
2026-01-24 22:27:00,Open Arena,22.45,204,-3.89,1.51,195
2026-01-24 22:28:00,Hall 1,22.47,269,1.35,1.41,269
2026-01-24 22:29:00,Hall 2,22.48,211,17.86,1.62,328
2026-01-24 22:30:00,Hall 1,22.5,281,1.7,1.25,305
2026-01-24 22:31:00,Open Arena,22.52,271,9.26,1.4,300
2026-01-24 22:32:00,Hall 3,22.53,262,24.77,1.42,399
2026-01-24 22:33:00,Hall 1,22.55,241,11.65,1.34,317
2026-01-24 22:34:00,Open Arena,22.57,130,-8.96,1.43,68
2026-01-24 22:35:00,Open Arena,22.58,212,-5.12,1.43,204
2026-01-24 22:36:00,Hall 3,22.6,278,-9.68,1.46,236
2026-01-24 22:37:00,Hall 3,22.62,301,-3.73,1.33,275
2026-01-24 22:38:00,Hall 3,22.63,182,9.03,1.5,205
2026-01-24 22:39:00,Open Arena,22.65,261,-0.06,1.53,284
2026-01-24 22:40:00,Hall 1,22.67,264,-2.62,1.37,231
2026-01-24 22:41:00,Hall 3,22.68,294,9.53,1.49,343
2026-01-24 22:42:00,Hall 3,22.7,201,13.54,1.35,279
2026-01-24 22:43:00,Hall 2,22.72,259,5.7,1.38,268
2026-01-24 22:44:00,Hall 3,22.73,194,-7.01,1.37,176
2026-01-24 22:45:00,Open Arena,22.75,251,-4.31,1.42,249
2026-01-24 22:46:00,Open Arena,22.77,213,13.96,1.51,266
2026-01-24 22:47:00,Hall 1,22.78,193,1.89,1.52,221
2026-01-24 22:48:00,Hall 3,22.8,267,7.22,1.37,297
2026-01-24 22:49:00,Open Arena,22.82,151,13.78,1.45,210
2026-01-24 22:50:00,Hall 2,22.83,184,-0.6,1.69,182
2026-01-24 22:51:00,Open Arena,22.85,226,11.13,1.49,285
2026-01-24 22:52:00,Open Arena,22.87,175,4.34,1.39,215
2026-01-24 22:53:00,Hall 3,22.88,232,5.15,1.41,255
2026-01-24 22:54:00,Hall 2,22.9,240,6.46,1.47,299
2026-01-24 22:55:00,Open Arena,22.92,336,-0.98,1.49,346
2026-01-24 22:56:00,Open Arena,22.93,1266,120.0,1.23,1870
2026-01-24 22:57:00,Hall 1,22.95,175,19.79,1.55,282
2026-01-24 22:58:00,Hall 2,22.97,243,-8.14,1.52,193
2026-01-24 22:59:00,Hall 2,22.98,266,-2.93,1.4,260
2026-01-24 23:00:00,Hall 2,23.0,295,4.64,1.32,323
2026-01-24 23:01:00,Hall 3,23.02,224,-0.36,1.35,227
2026-01-24 23:02:00,Hall 2,23.03,118,-15.79,1.59,27
2026-01-24 23:03:00,Hall 3,23.05,236,17.56,1.44,333
2026-01-24 23:04:00,Hall 2,23.07,202,-7.7,1.5,182
2026-01-24 23:05:00,Hall 1,23.08,234,10.15,1.48,261
2026-01-24 23:06:00,Hall 1,23.1,166,10.08,1.41,222
2026-01-24 23:07:00,Open Arena,23.12,145,-10.15,1.47,107
2026-01-24 23:08:00,Hall 2,23.13,223,0.37,1.52,224
2026-01-24 23:09:00,Hall 1,23.15,86,8.3,1.36,115
2026-01-24 23:10:00,Hall 1,23.17,277,27.88,1.57,414
2026-01-24 23:11:00,Open Arena,23.18,154,14.59,1.39,196
2026-01-24 23:12:00,Hall 2,23.2,167,4.52,1.44,177
2026-01-24 23:13:00,Hall 3,23.22,215,1.82,1.33,244
2026-01-24 23:14:00,Hall 3,23.23,220,-5.53,1.58,209
2026-01-24 23:15:00,Hall 2,23.25,268,3.87,1.48,269
2026-01-24 23:16:00,Open Arena,23.27,130,-5.2,1.31,93
2026-01-24 23:17:00,Hall 1,23.28,218,0.82,1.63,233
2026-01-24 23:18:00,Open Arena,23.3,260,-3.42,1.58,237
2026-01-24 23:19:00,Hall 2,23.32,179,-12.63,1.2,132
2026-01-24 23:20:00,Hall 2,23.33,301,14.93,1.32,378
2026-01-24 23:21:00,Hall 1,23.35,165,12.99,1.6,229
2026-01-24 23:22:00,Hall 3,23.37,92,2.16,1.5,141
2026-01-24 23:23:00,Hall 3,23.38,243,5.43,1.46,294
2026-01-24 23:24:00,Hall 1,23.4,246,-5.21,1.63,208
2026-01-24 23:25:00,Hall 3,23.42,265,11.97,1.4,330
2026-01-24 23:26:00,Hall 3,23.43,163,-3.13,1.63,134
2026-01-24 23:27:00,Open Arena,23.45,195,6.07,1.31,223
2026-01-24 23:28:00,Open Arena,23.47,284,13.95,1.42,345
2026-01-24 23:29:00,Hall 3,23.48,242,15.98,1.3,345
2026-01-24 23:30:00,Open Arena,23.5,169,-2.38,1.47,143
2026-01-24 23:31:00,Hall 1,23.52,206,-4.2,1.57,208
2026-01-24 23:32:00,Hall 1,23.53,163,25.16,1.5,286
2026-01-24 23:33:00,Hall 3,23.55,161,-0.8,1.48,157
2026-01-24 23:34:00,Hall 3,23.57,222,-1.05,1.24,210
2026-01-24 23:35:00,Hall 1,23.58,156,-4.28,1.44,95
2026-01-24 23:36:00,Hall 3,23.6,156,-7.69,1.52,103
2026-01-24 23:37:00,Hall 1,23.62,208,4.68,1.57,233
2026-01-24 23:38:00,Hall 2,23.63,236,-10.29,1.42,184
2026-01-24 23:39:00,Hall 1,23.65,149,-8.1,1.45,108
2026-01-24 23:40:00,Hall 1,23.67,284,12.98,1.37,358
2026-01-24 23:41:00,Hall 1,23.68,137,16.67,1.53,244
2026-01-24 23:42:00,Open Arena,23.7,142,8.74,1.63,167
2026-01-24 23:43:00,Hall 3,23.72,116,11.66,1.45,181
2026-01-24 23:44:00,Hall 1,23.73,198,-6.26,1.47,169
2026-01-24 23:45:00,Hall 3,23.75,158,-4.36,1.5,150
2026-01-24 23:46:00,Hall 3,23.77,201,-7.44,1.43,173
2026-01-24 23:47:00,Open Arena,23.78,238,-1.83,1.52,252
2026-01-24 23:48:00,Open Arena,23.8,152,-12.38,1.34,82
2026-01-24 23:49:00,Hall 1,23.82,205,11.92,1.56,294
2026-01-24 23:50:00,Open Arena,23.83,245,-0.94,1.36,250
2026-01-24 23:51:00,Open Arena,23.85,218,16.77,1.34,321
2026-01-24 23:52:00,Open Arena,23.87,189,5.3,1.43,210
2026-01-24 23:53:00,Hall 3,23.88,220,5.14,1.43,234
2026-01-24 23:54:00,Hall 1,23.9,150,6.63,1.3,206
2026-01-24 23:55:00,Open Arena,23.92,206,-12.24,1.44,140
2026-01-24 23:56:00,Open Arena,23.93,243,7.33,1.4,254
2026-01-24 23:57:00,Hall 3,23.95,209,27.48,1.45,324
2026-01-24 23:58:00,Hall 1,23.97,221,23.69,1.52,351
2026-01-24 23:59:00,Hall 1,23.98,313,6.37,1.33,350
2026-01-25 00:00:00,Open Arena,0.0,115,2.16,1.53,139
2026-01-25 00:01:00,Hall 2,0.02,229,-0.88,1.5,225
2026-01-25 00:02:00,Hall 1,0.03,175,14.87,1.36,238
2026-01-25 00:03:00,Hall 3,0.05,160,12.78,1.49,228
2026-01-25 00:04:00,Hall 1,0.07,167,15.07,1.48,256
2026-01-25 00:05:00,Hall 1,0.08,151,23.98,1.48,283
2026-01-25 00:06:00,Hall 1,0.1,173,-8.97,1.43,101
2026-01-25 00:07:00,Hall 2,0.12,216,-3.38,1.51,216
2026-01-25 00:08:00,Hall 3,0.13,174,4.98,1.59,178
2026-01-25 00:09:00,Open Arena,0.15,158,-23.27,1.5,51
2026-01-25 00:10:00,Hall 3,0.17,2063,120.0,0.93,2668
2026-01-25 00:11:00,Hall 1,0.18,213,7.58,1.48,253
2026-01-25 00:12:00,Hall 2,0.2,224,2.14,1.62,241
2026-01-25 00:13:00,Hall 1,0.22,91,9.36,1.48,129
2026-01-25 00:14:00,Hall 1,0.23,188,6.63,1.3,204
2026-01-25 00:15:00,Open Arena,0.25,184,23.85,1.39,303
2026-01-25 00:16:00,Hall 3,0.27,171,1.18,1.48,156
2026-01-25 00:17:00,Hall 3,0.28,153,-6.04,1.3,117
2026-01-25 00:18:00,Hall 1,0.3,189,11.21,1.42,221
2026-01-25 00:19:00,Open Arena,0.32,309,5.27,1.39,345
2026-01-25 00:20:00,Hall 1,0.33,247,-1.12,1.44,250
2026-01-25 00:21:00,Hall 3,0.35,139,11.81,1.61,208
2026-01-25 00:22:00,Hall 2,0.37,220,19.28,1.38,329
2026-01-25 00:23:00,Hall 2,0.38,236,-1.89,1.42,225
2026-01-25 00:24:00,Hall 2,0.4,172,11.26,1.54,236
2026-01-25 00:25:00,Open Arena,0.42,190,4.55,1.48,180
2026-01-25 00:26:00,Hall 3,0.43,164,14.66,1.34,257
2026-01-25 00:27:00,Hall 1,0.45,202,16.37,1.55,312
2026-01-25 00:28:00,Hall 2,0.47,153,2.7,1.38,164
2026-01-25 00:29:00,Open Arena,0.48,263,-2.18,1.44,218
2026-01-25 00:30:00,Hall 3,0.5,122,4.26,1.41,132
2026-01-25 00:31:00,Hall 2,0.52,137,6.18,1.44,181
2026-01-25 00:32:00,Open Arena,0.53,296,7.46,1.37,340
2026-01-25 00:33:00,Open Arena,0.55,315,-3.55,1.58,296
2026-01-25 00:34:00,Hall 2,0.57,172,16.92,1.48,248
2026-01-25 00:35:00,Hall 2,0.58,109,-13.2,1.44,44
2026-01-25 00:36:00,Hall 2,0.6,213,3.73,1.32,212
2026-01-25 00:37:00,Hall 3,0.62,188,-0.24,1.31,189
2026-01-25 00:38:00,Open Arena,0.63,234,4.05,1.19,254
2026-01-25 00:39:00,Open Arena,0.65,123,31.75,1.38,270
2026-01-25 00:40:00,Hall 1,0.67,245,-7.22,1.4,201
2026-01-25 00:41:00,Hall 1,0.68,185,5.24,1.56,232
2026-01-25 00:42:00,Hall 3,0.7,211,15.49,1.41,290
2026-01-25 00:43:00,Hall 3,0.72,258,8.11,1.59,259
2026-01-25 00:44:00,Hall 1,0.73,181,17.55,1.45,285
2026-01-25 00:45:00,Hall 1,0.75,250,4.92,1.49,270
2026-01-25 00:46:00,Open Arena,0.77,206,-2.16,1.54,180
2026-01-25 00:47:00,Open Arena,0.78,150,-2.47,1.34,98
2026-01-25 00:48:00,Hall 3,0.8,185,25.95,1.61,329
2026-01-25 00:49:00,Hall 2,0.82,255,-0.13,1.36,275
2026-01-25 00:50:00,Hall 2,0.83,187,-6.3,1.34,145
2026-01-25 00:51:00,Open Arena,0.85,260,-2.83,1.37,211
2026-01-25 00:52:00,Hall 2,0.87,168,4.59,1.45,204
2026-01-25 00:53:00,Hall 3,0.88,277,9.4,1.41,313
2026-01-25 00:54:00,Hall 3,0.9,153,8.99,1.46,179
2026-01-25 00:55:00,Hall 2,0.92,217,8.72,1.48,234
2026-01-25 00:56:00,Open Arena,0.93,182,4.95,1.36,205
2026-01-25 00:57:00,Hall 2,0.95,205,32.48,1.59,360
2026-01-25 00:58:00,Hall 1,0.97,202,12.65,1.59,261
2026-01-25 00:59:00,Open Arena,0.98,216,33.15,1.53,390
2026-01-25 01:00:00,Hall 3,1.0,303,-3.32,1.41,261
2026-01-25 01:01:00,Open Arena,1.02,174,-12.76,1.45,128
2026-01-25 01:02:00,Open Arena,1.03,192,13.2,1.53,264
2026-01-25 01:03:00,Hall 3,1.05,161,10.47,1.44,217
2026-01-25 01:04:00,Open Arena,1.07,191,6.99,1.67,213
2026-01-25 01:05:00,Hall 2,1.08,286,-0.54,1.27,290
2026-01-25 01:06:00,Open Arena,1.1,218,-6.47,1.29,144
2026-01-25 01:07:00,Hall 1,1.12,135,14.21,1.63,213
2026-01-25 01:08:00,Hall 1,1.13,226,-5.01,1.65,196
2026-01-25 01:09:00,Hall 1,1.15,233,-6.35,1.54,225
2026-01-25 01:10:00,Hall 1,1.17,182,12.17,1.41,223
2026-01-25 01:11:00,Open Arena,1.18,236,22.39,1.52,322
2026-01-25 01:12:00,Hall 1,1.2,171,-14.79,1.53,91
2026-01-25 01:13:00,Hall 3,1.22,210,-3.0,1.33,197
2026-01-25 01:14:00,Hall 2,1.23,213,-3.95,1.49,214
2026-01-25 01:15:00,Open Arena,1.25,187,-14.17,1.32,124
2026-01-25 01:16:00,Hall 2,1.27,163,23.84,1.57,282
2026-01-25 01:17:00,Open Arena,1.28,199,-3.36,1.26,159
2026-01-25 01:18:00,Open Arena,1.3,169,13.92,1.29,245
2026-01-25 01:19:00,Hall 3,1.32,234,11.99,1.49,315
2026-01-25 01:20:00,Hall 2,1.33,155,34.42,1.48,317
2026-01-25 01:21:00,Hall 2,1.35,226,7.34,1.39,245
2026-01-25 01:22:00,Hall 1,1.37,195,5.68,1.55,202
2026-01-25 01:23:00,Hall 3,1.38,239,1.61,1.58,241
2026-01-25 01:24:00,Hall 3,1.4,225,-0.68,1.39,243
2026-01-25 01:25:00,Open Arena,1.42,90,16.39,1.46,160
2026-01-25 01:26:00,Hall 2,1.43,164,-6.45,1.4,129
2026-01-25 01:27:00,Hall 1,1.45,213,8.43,1.38,248
2026-01-25 01:28:00,Hall 2,1.47,197,25.78,1.6,331
2026-01-25 01:29:00,Open Arena,1.48,266,15.07,1.32,355
2026-01-25 01:30:00,Hall 2,1.5,228,-1.97,1.59,238
2026-01-25 01:31:00,Hall 1,1.52,131,9.91,1.4,170
2026-01-25 01:32:00,Hall 1,1.53,274,17.77,1.44,390
2026-01-25 01:33:00,Open Arena,1.55,300,-4.32,1.47,281
2026-01-25 01:34:00,Hall 3,1.57,200,14.84,1.52,289
2026-01-25 01:35:00,Hall 1,1.58,130,4.88,1.49,133
2026-01-25 01:36:00,Hall 3,1.6,154,-8.12,1.51,101
2026-01-25 01:37:00,Hall 2,1.62,194,10.22,1.34,232
2026-01-25 01:38:00,Hall 2,1.63,133,6.65,1.41,154
2026-01-25 01:39:00,Hall 1,1.65,190,-17.49,1.37,108
2026-01-25 01:40:00,Hall 1,1.67,130,13.79,1.52,206
2026-01-25 01:41:00,Hall 2,1.68,185,-8.76,1.35,153
2026-01-25 01:42:00,Hall 1,1.7,1109,-50.0,1.21,879
2026-01-25 01:43:00,Open Arena,1.72,245,6.6,1.64,301
2026-01-25 01:44:00,Open Arena,1.73,232,12.34,1.54,275
2026-01-25 01:45:00,Hall 3,1.75,154,9.11,1.36,204
2026-01-25 01:46:00,Hall 2,1.77,218,3.45,1.42,224
2026-01-25 01:47:00,Hall 2,1.78,193,5.89,1.49,210
2026-01-25 01:48:00,Open Arena,1.8,290,-0.68,1.38,308
2026-01-25 01:49:00,Hall 2,1.82,275,-8.94,1.44,229
2026-01-25 01:50:00,Open Arena,1.83,201,-8.55,1.45,182
2026-01-25 01:51:00,Hall 3,1.85,180,13.34,1.38,228
2026-01-25 01:52:00,Hall 3,1.87,220,9.66,1.35,258
2026-01-25 01:53:00,Hall 1,1.88,223,4.2,1.5,261
2026-01-25 01:54:00,Hall 3,1.9,157,1.46,1.54,171
2026-01-25 01:55:00,Hall 2,1.92,239,3.99,1.7,275
2026-01-25 01:56:00,Open Arena,1.93,187,3.15,1.4,193
2026-01-25 01:57:00,Hall 2,1.95,259,7.19,1.25,308
2026-01-25 01:58:00,Open Arena,1.97,123,1.71,1.41,153
2026-01-25 01:59:00,Hall 3,1.98,105,7.96,1.59,130
2026-01-25 02:00:00,Hall 3,2.0,252,11.95,1.42,307
2026-01-25 02:01:00,Hall 2,2.02,135,11.68,1.52,202
2026-01-25 02:02:00,Open Arena,2.03,197,-11.42,1.46,131
2026-01-25 02:03:00,Hall 3,2.05,234,5.32,1.48,270
2026-01-25 02:04:00,Hall 2,2.07,171,-2.09,1.45,144
2026-01-25 02:05:00,Hall 2,2.08,235,-9.62,1.48,224
2026-01-25 02:06:00,Hall 2,2.1,213,-2.56,1.31,210
2026-01-25 02:07:00,Hall 3,2.12,307,6.58,1.58,349
2026-01-25 02:08:00,Hall 3,2.13,250,-5.11,1.56,207
2026-01-25 02:09:00,Open Arena,2.15,247,10.61,1.57,277
2026-01-25 02:10:00,Hall 1,2.17,199,13.82,1.38,271
2026-01-25 02:11:00,Open Arena,2.18,280,11.94,1.46,341
2026-01-25 02:12:00,Hall 3,2.2,165,3.59,1.51,158
2026-01-25 02:13:00,Hall 3,2.22,261,11.73,1.48,323
2026-01-25 02:14:00,Open Arena,2.23,197,5.03,1.38,233
2026-01-25 02:15:00,Hall 1,2.25,191,13.24,1.55,257
2026-01-25 02:16:00,Open Arena,2.27,240,11.7,1.54,299
2026-01-25 02:17:00,Hall 1,2.28,216,11.78,1.38,267
2026-01-25 02:18:00,Hall 1,2.3,100,-2.07,1.54,92
2026-01-25 02:19:00,Hall 2,2.32,187,10.44,1.58,230
2026-01-25 02:20:00,Open Arena,2.33,175,3.47,1.28,180
2026-01-25 02:21:00,Hall 3,2.35,197,3.33,1.48,199
2026-01-25 02:22:00,Hall 2,2.37,233,0.85,1.45,243
2026-01-25 02:23:00,Hall 1,2.38,193,9.41,1.45,215
2026-01-25 02:24:00,Hall 3,2.4,216,16.64,1.46,274
2026-01-25 02:25:00,Hall 1,2.42,241,14.11,1.35,283
2026-01-25 02:26:00,Hall 2,2.43,256,-10.68,1.5,227
2026-01-25 02:27:00,Hall 2,2.45,214,0.69,1.32,241
2026-01-25 02:28:00,Hall 3,2.47,182,16.09,1.45,248
2026-01-25 02:29:00,Open Arena,2.48,193,-7.16,1.62,144
2026-01-25 02:30:00,Hall 1,2.5,149,13.93,1.5,248
2026-01-25 02:31:00,Hall 2,2.52,239,18.84,1.28,325
2026-01-25 02:32:00,Hall 2,2.53,139,7.17,1.55,188
2026-01-25 02:33:00,Open Arena,2.55,98,14.52,1.38,168
2026-01-25 02:34:00,Open Arena,2.57,266,7.07,1.54,308
2026-01-25 02:35:00,Hall 2,2.58,180,13.59,1.38,270
2026-01-25 02:36:00,Hall 1,2.6,135,1.36,1.33,165
2026-01-25 02:37:00,Open Arena,2.62,292,0.65,1.52,305
2026-01-25 02:38:00,Open Arena,2.63,182,7.9,1.47,217
2026-01-25 02:39:00,Hall 1,2.65,249,-5.37,1.38,214
2026-01-25 02:40:00,Open Arena,2.67,153,9.72,1.48,218
2026-01-25 02:41:00,Hall 2,2.68,188,14.61,1.4,246
2026-01-25 02:42:00,Hall 1,2.7,262,-7.08,1.5,221
2026-01-25 02:43:00,Hall 1,2.72,210,25.0,1.4,326
2026-01-25 02:44:00,Hall 3,2.73,186,0.21,1.27,178
2026-01-25 02:45:00,Hall 1,2.75,284,22.39,1.42,446
2026-01-25 02:46:00,Hall 3,2.77,219,0.4,1.33,248
2026-01-25 02:47:00,Open Arena,2.78,175,4.4,1.41,180
2026-01-25 02:48:00,Hall 1,2.8,180,-1.03,1.4,183
2026-01-25 02:49:00,Hall 3,2.82,149,-4.89,1.59,126
2026-01-25 02:50:00,Hall 1,2.83,283,9.0,1.64,336
2026-01-25 02:51:00,Open Arena,2.85,143,-8.74,1.5,99
2026-01-25 02:52:00,Hall 2,2.87,351,2.79,1.4,367
2026-01-25 02:53:00,Open Arena,2.88,156,14.62,1.34,218
2026-01-25 02:54:00,Open Arena,2.9,86,-0.26,1.47,85
2026-01-25 02:55:00,Hall 3,2.92,164,16.92,1.46,249
2026-01-25 02:56:00,Hall 3,2.93,220,-12.82,1.59,162
2026-01-25 02:57:00,Open Arena,2.95,199,9.17,1.46,242
2026-01-25 02:58:00,Open Arena,2.97,189,7.79,1.65,228
2026-01-25 02:59:00,Open Arena,2.98,174,11.28,1.39,217
2026-01-25 03:00:00,Hall 2,3.0,340,24.16,1.42,471
2026-01-25 03:01:00,Hall 2,3.02,203,22.63,1.56,307
2026-01-25 03:02:00,Hall 2,3.03,259,6.97,1.53,300
2026-01-25 03:03:00,Hall 3,3.05,177,7.88,1.4,215
2026-01-25 03:04:00,Hall 3,3.07,185,-13.01,1.53,101
2026-01-25 03:05:00,Hall 3,3.08,155,15.52,1.51,227
2026-01-25 03:06:00,Hall 1,3.1,134,8.25,1.5,204
2026-01-25 03:07:00,Open Arena,3.12,151,4.32,1.31,184
2026-01-25 03:08:00,Hall 2,3.13,130,-1.04,1.43,121
2026-01-25 03:09:00,Hall 2,3.15,177,10.85,1.41,239
2026-01-25 03:10:00,Hall 3,3.17,196,-5.12,1.49,154
2026-01-25 03:11:00,Open Arena,3.18,251,-4.46,1.66,252
2026-01-25 03:12:00,Hall 3,3.2,238,5.99,1.64,288
2026-01-25 03:13:00,Hall 2,3.22,207,-11.91,1.39,148
2026-01-25 03:14:00,Open Arena,3.23,192,2.36,1.47,209
2026-01-25 03:15:00,Open Arena,3.25,313,-9.83,1.41,259
2026-01-25 03:16:00,Hall 2,3.27,327,4.49,1.54,341
2026-01-25 03:17:00,Hall 1,3.28,155,9.72,1.5,203
2026-01-25 03:18:00,Hall 2,3.3,203,14.96,1.36,290
2026-01-25 03:19:00,Hall 1,3.32,84,-2.06,1.48,90
2026-01-25 03:20:00,Hall 1,3.33,155,6.86,1.54,188
2026-01-25 03:21:00,Hall 1,3.35,220,18.51,1.41,339
2026-01-25 03:22:00,Open Arena,3.37,153,1.91,1.51,177
2026-01-25 03:23:00,Hall 3,3.38,2058,-50.0,1.21,1799
2026-01-25 03:24:00,Open Arena,3.4,244,9.09,1.39,276
2026-01-25 03:25:00,Hall 1,3.42,214,11.17,1.46,286
2026-01-25 03:26:00,Hall 1,3.43,181,21.28,1.41,266
2026-01-25 03:27:00,Hall 3,3.45,248,10.98,1.46,311
2026-01-25 03:28:00,Hall 3,3.47,241,-2.26,1.37,245
2026-01-25 03:29:00,Hall 1,3.48,255,8.51,1.23,298
2026-01-25 03:30:00,Open Arena,3.5,238,4.05,1.35,272
2026-01-25 03:31:00,Hall 3,3.52,197,-6.04,1.54,153
2026-01-25 03:32:00,Hall 3,3.53,281,16.37,1.43,383
2026-01-25 03:33:00,Hall 1,3.55,197,-1.56,1.37,187
2026-01-25 03:34:00,Hall 2,3.57,263,-6.52,1.35,227
2026-01-25 03:35:00,Hall 1,3.58,262,-5.27,1.41,238
2026-01-25 03:36:00,Hall 2,3.6,143,4.74,1.54,170
2026-01-25 03:37:00,Hall 2,3.62,186,10.82,1.46,236
2026-01-25 03:38:00,Open Arena,3.63,200,11.76,1.52,253
2026-01-25 03:39:00,Hall 1,3.65,219,14.54,1.4,280
2026-01-25 03:40:00,Open Arena,3.67,247,-4.42,1.42,244
2026-01-25 03:41:00,Hall 3,3.68,164,-2.74,1.54,166
2026-01-25 03:42:00,Open Arena,3.7,197,12.32,1.62,257
2026-01-25 03:43:00,Hall 1,3.72,149,-1.42,1.55,154
2026-01-25 03:44:00,Open Arena,3.73,113,5.08,1.41,129
2026-01-25 03:45:00,Hall 1,3.75,1187,120.0,1.38,1781
2026-01-25 03:46:00,Hall 1,3.77,168,11.32,1.57,214
